Imatest,24.2.6, Master, SFR
File,sports ball_18.0 mm_25600ISO_+1EV_Dist1_ON_Defocus1.tiff
Run date,07-May-2025 09:55:15,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results/ball+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0154,  123.95, 0.9156, 0.9644, 0.8979, 0.9547, 0.9156
0.0308,  247.91, 0.7007, 0.9261, 0.6230, 0.8406, 0.7007
0.0463,  371.86, 0.4006, 0.6337, 0.3289, 0.6725, 0.4006
0.0617,  495.81, 0.2019, 0.2565, 0.2207, 0.4481, 0.2019
0.0771,  619.77, 0.1288, 0.0626, 0.1728, 0.2328, 0.1288
0.0925,  743.72, 0.0967, 0.1309, 0.1617, 0.0143, 0.0967
0.1079,  867.67, 0.2153, 0.3044, 0.2107, 0.2111, 0.2153
0.1233,  991.63, 0.1960, 0.5057, 0.1101, 0.4482, 0.1960
0.1388, 1115.58, 0.0677, 0.1940, 0.0692, 0.2548, 0.0677
0.1542, 1239.53, 0.0539, 0.2148, 0.0957, 0.1168, 0.0539
0.1696, 1363.49, 0.2301, 0.1149, 0.3418, 0.1110, 0.2301
0.1850, 1487.44, 0.2968, 0.0502, 0.3983, 0.2472, 0.2968
0.2004, 1611.39, 0.2135, 0.0841, 0.2721, 0.2707, 0.2135
0.2158, 1735.35, 0.1617, 0.2728, 0.1578, 0.0974, 0.1617
0.2313, 1859.30, 0.2174, 0.3869, 0.2361, 0.2741, 0.2174
0.2467, 1983.25, 0.0454, 0.0098, 0.0718, 0.1595, 0.0454
0.2621, 2107.21, 0.1940, 0.4656, 0.1299, 0.1652, 0.1940
0.2775, 2231.16, 0.0989, 0.3524, 0.0903, 0.0846, 0.0989
0.2929, 2355.11, 0.2071, 0.3350, 0.2228, 0.2768, 0.2071
0.3083, 2479.07, 0.1073, 0.4015, 0.0718, 0.2667, 0.1073
0.3238, 2603.02, 0.0877, 0.3775, 0.0548, 0.2688, 0.0877
0.3392, 2726.97, 0.2791, 0.2953, 0.3129, 0.4993, 0.2791
0.3546, 2850.93, 0.4061, 0.2072, 0.4751, 0.3875, 0.4061
0.3700, 2974.88, 0.2920, 0.3168, 0.3206, 0.0522, 0.2920
0.3854, 3098.83, 0.1072, 0.2638, 0.1153, 0.3142, 0.1072
0.4008, 3222.79, 0.1076, 0.0968, 0.1273, 0.3749, 0.1076
0.4163, 3346.74, 0.1358, 0.1298, 0.1504, 0.2190, 0.1358
0.4317, 3470.69, 0.1921, 0.1317, 0.2397, 0.1648, 0.1921
0.4471, 3594.65, 0.3682, 0.3326, 0.3892, 0.3117, 0.3682
0.4625, 3718.60, 0.4543, 0.4493, 0.4910, 0.2352, 0.4543
0.4779, 3842.55, 0.2190, 0.0820, 0.2789, 0.1580, 0.2190
0.4933, 3966.51, 0.1278, 0.2495, 0.1025, 0.0733, 0.1278
0.5088, 4090.46, 0.3056, 0.3694, 0.3035, 0.1697, 0.3056
0.5242, 4214.41, 0.5465, 0.5161, 0.5796, 0.3231, 0.5465
0.5396, 4338.37, 0.4911, 0.3796, 0.5357, 0.3812, 0.4911
0.5550, 4462.32, 0.3646, 0.3301, 0.3850, 0.2762, 0.3646
0.5704, 4586.27, 0.3874, 0.3081, 0.4331, 0.2206, 0.3874
0.5858, 4710.23, 0.2688, 0.0538, 0.3431, 0.2897, 0.2688
0.6013, 4834.18, 0.1008, 0.2134, 0.1324, 0.1712, 0.1008
0.6167, 4958.13, 0.3582, 0.2560, 0.4160, 0.6572, 0.3582
0.6321, 5082.09, 0.2870, 0.3735, 0.3516, 0.6209, 0.2870
0.6475, 5206.04, 0.2044, 0.9259, 0.1570, 0.0390, 0.2044
0.6629, 5329.99, 0.1405, 0.7814, 0.4073, 0.5242, 0.1405
0.6784, 5453.95, 0.4869, 0.5776, 0.6921, 0.6427, 0.4869
0.6938, 5577.90, 1.0499, 1.1771, 1.1195, 0.5540, 1.0499
0.7092, 5701.85, 1.0213, 1.3935, 1.0202, 0.6844, 1.0213
0.7246, 5825.81, 0.7451, 0.8733, 0.9649, 0.2280, 0.7451
0.7400, 5949.76, 0.6882, 0.7854, 0.9417, 0.4311, 0.6882
0.7554, 6073.71, 0.4243, 0.9606, 0.5133, 0.3610, 0.4243
0.7709, 6197.67, 0.3100, 0.4769, 0.3206, 0.7056, 0.3100
0.7863, 6321.62, 0.5689, 0.7900, 0.5233, 0.4095, 0.5689
0.8017, 6445.57, 0.2909, 0.8790, 0.1931, 0.3056, 0.2909
0.8171, 6569.53, 0.1407, 0.8380, 0.1287, 0.7418, 0.1407
0.8325, 6693.48, 0.3478, 1.3990, 0.5397, 0.9304, 0.3478
0.8479, 6817.43, 0.5809, 2.0000, 0.9622, 1.0838, 0.5809
0.8634, 6941.39, 0.6774, 1.6324, 0.4671, 0.9848, 0.6774
0.8788, 7065.34, 1.2711, 2.0000, 2.0000, 0.9212, 1.2711
0.8942, 7189.29, 1.2909, 1.4882, 1.9499, 1.0700, 1.2909
0.9096, 7313.25, 1.5054, 2.0000, 2.0000, 1.9059, 1.5054
0.9250, 7437.20, 1.5487, 2.0000, 2.0000, 1.8282, 1.5487
0.9404, 7561.15, 0.4678, 2.0000, 1.2516, 1.2164, 0.4678
0.9559, 7685.11, 0.5626, 2.0000, 1.1719, 1.1813, 0.5626
0.9713, 7809.06, 1.2273, 2.0000, 1.6657, 1.6819, 1.2273
0.9867, 7933.01, 1.3756, 0.7594, 1.8664, 1.4160, 1.3756
1.0021, 8056.97, 0.9221, 0.7390, 1.2261, 0.8795, 0.9221
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
MTF50 Red Cy/Pxl, 0.052
MTF50 Green Cy/pxl, 0.037
MTF50 Green Cy/Pxl, 0.037
MTF50 Blue Cy/pxl, 0.058
MTF50 Blue Cy/Pxl, 0.058
Undersharpening %,21.362
MTF50,0.0411 Cy/Pxl,Secondary readout 
Rise 10-90 pxls,12.647
Rise 10-80 pxls,10.168
Rise 10-70 pxls,8.947
Rise 20-80 pxls,7.481
Rise 20-70 pxls,6.260
Rises 10-90 per PH,317.8736
Rises 10-80 per PH,395.3467
Rises 10-70 per PH,449.3025
Rises 20-80 per PH,537.3824
Rises 20-70 per PH,642.2119
R1090 Red pxls,  7.56
R1090 Green pxls, 12.61
R1090 Blue pxls,  9.54
R1090 Lum pxls, 12.65
Sharpening radius,NaN
Overshoot %,11.390
Undershoot %,9.051
Dk & lt lvls,72.743, 120.8470
Lt/dk,1.661
Chromatic Aberration Area (pxls), 0.772
CA Crossing (pxls), 0.891
CA Crossing R-G (pixels), -0.914,Horiz (V-edge)
CA Crossing B-G (pixels), -0.386,Horiz (V-edge)
ESFR Calculation Setting,Imatest 22.1 (recommended)
ESFR Apodization Function Setting,Tukey (Alpha = 1.0)
ESFR Edge Fit Order,5
ESFR Non-Uniformity Correction Setting,0
ESFR Modified Apodization Setting,1

Exif data
File Modification Date/Time     , 2025:04:22 20:47:56+02:00
Image Width                     , 6024
Image Height                    , 4020
