Imatest,24.2.6, Master, SFR
File,cup_18.0 mm_100ISO_+1EV_Dist1_OFF_Defocus2.tiff
Run date,07-May-2025 09:33:07,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results/cup+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0154,  124.01, 0.8272, 0.8251, 0.8260, 0.8451, 0.8272
0.0308,  248.02, 0.4530, 0.4550, 0.4484, 0.4913, 0.4530
0.0463,  372.03, 0.1205, 0.1291, 0.1141, 0.1585, 0.1205
0.0617,  496.04, 0.0413, 0.0515, 0.0407, 0.0202, 0.0413
0.0771,  620.05, 0.0565, 0.0842, 0.0489, 0.0544, 0.0565
0.0925,  744.06, 0.0117, 0.0252, 0.0081, 0.0135, 0.0117
0.1080,  868.07, 0.0407, 0.0420, 0.0418, 0.0338, 0.0407
0.1234,  992.08, 0.0563, 0.0541, 0.0569, 0.0595, 0.0563
0.1388, 1116.09, 0.0443, 0.0475, 0.0416, 0.0652, 0.0443
0.1542, 1240.10, 0.0129, 0.0160, 0.0109, 0.0405, 0.0129
0.1697, 1364.11, 0.0207, 0.0391, 0.0178, 0.0244, 0.0207
0.1851, 1488.12, 0.0277, 0.0643, 0.0197, 0.0113, 0.0277
0.2005, 1612.13, 0.0141, 0.0374, 0.0070, 0.0218, 0.0141
0.2159, 1736.14, 0.0022, 0.0331, 0.0071, 0.0098, 0.0022
0.2314, 1860.15, 0.0177, 0.0398, 0.0241, 0.0295, 0.0177
0.2468, 1984.16, 0.0165, 0.0226, 0.0236, 0.0195, 0.0165
0.2622, 2108.17, 0.0086, 0.0133, 0.0109, 0.0034, 0.0086
0.2776, 2232.18, 0.0241, 0.0299, 0.0238, 0.0206, 0.0241
0.2931, 2356.19, 0.0223, 0.0316, 0.0217, 0.0302, 0.0223
0.3085, 2480.20, 0.0118, 0.0218, 0.0094, 0.0294, 0.0118
0.3239, 2604.21, 0.0148, 0.0123, 0.0149, 0.0424, 0.0148
0.3393, 2728.22, 0.0070, 0.0074, 0.0085, 0.0310, 0.0070
0.3548, 2852.23, 0.0187, 0.0194, 0.0190, 0.0255, 0.0187
0.3702, 2976.23, 0.0039, 0.0105, 0.0055, 0.0127, 0.0039
0.3856, 3100.24, 0.0131, 0.0132, 0.0146, 0.0035, 0.0131
0.4010, 3224.25, 0.0226, 0.0057, 0.0282, 0.0191, 0.0226
0.4165, 3348.26, 0.0140, 0.0091, 0.0161, 0.0093, 0.0140
0.4319, 3472.27, 0.0182, 0.0222, 0.0181, 0.0255, 0.0182
0.4473, 3596.28, 0.0271, 0.0231, 0.0278, 0.0365, 0.0271
0.4627, 3720.29, 0.0204, 0.0265, 0.0176, 0.0401, 0.0204
0.4781, 3844.30, 0.0062, 0.0145, 0.0042, 0.0144, 0.0062
0.4936, 3968.31, 0.0177, 0.0086, 0.0214, 0.0154, 0.0177
0.5090, 4092.32, 0.0406, 0.0387, 0.0428, 0.0358, 0.0406
0.5244, 4216.33, 0.0299, 0.0375, 0.0310, 0.0075, 0.0299
0.5398, 4340.34, 0.0185, 0.0246, 0.0204, 0.0113, 0.0185
0.5553, 4464.35, 0.0103, 0.0137, 0.0111, 0.0014, 0.0103
0.5707, 4588.36, 0.0208, 0.0206, 0.0212, 0.0206, 0.0208
0.5861, 4712.37, 0.0725, 0.0602, 0.0784, 0.0506, 0.0725
0.6015, 4836.38, 0.0483, 0.0224, 0.0587, 0.0208, 0.0483
0.6170, 4960.39, 0.0468, 0.0176, 0.0602, 0.0100, 0.0468
0.6324, 5084.40, 0.0387, 0.0412, 0.0441, 0.0214, 0.0387
0.6478, 5208.41, 0.0243, 0.0396, 0.0228, 0.0259, 0.0243
0.6632, 5332.42, 0.0502, 0.0516, 0.0554, 0.0176, 0.0502
0.6787, 5456.43, 0.0255, 0.0181, 0.0358, 0.0246, 0.0255
0.6941, 5580.44, 0.0594, 0.0926, 0.0600, 0.0280, 0.0594
0.7095, 5704.45, 0.0597, 0.0650, 0.0616, 0.0684, 0.0597
0.7249, 5828.46, 0.0423, 0.0509, 0.0377, 0.0919, 0.0423
0.7404, 5952.47, 0.0716, 0.0956, 0.0714, 0.0402, 0.0716
0.7558, 6076.48, 0.0623, 0.1341, 0.0433, 0.0541, 0.0623
0.7712, 6200.49, 0.1007, 0.1197, 0.0975, 0.1247, 0.1007
0.7866, 6324.50, 0.0548, 0.1007, 0.0401, 0.0827, 0.0548
0.8021, 6448.51, 0.0346, 0.1058, 0.0596, 0.0432, 0.0346
0.8175, 6572.52, 0.0206, 0.1164, 0.0596, 0.0697, 0.0206
0.8329, 6696.53, 0.0356, 0.1556, 0.0179, 0.0621, 0.0356
0.8483, 6820.54, 0.0498, 0.1340, 0.0514, 0.0824, 0.0498
0.8637, 6944.55, 0.0707, 0.1255, 0.0665, 0.0446, 0.0707
0.8792, 7068.56, 0.0500, 0.0390, 0.0757, 0.0910, 0.0500
0.8946, 7192.57, 0.1035, 0.1417, 0.0969, 0.1079, 0.1035
0.9100, 7316.58, 0.0417, 0.1547, 0.0788, 0.0385, 0.0417
0.9254, 7440.59, 0.0849, 0.1508, 0.1094, 0.1366, 0.0849
0.9409, 7564.60, 0.0046, 0.0619, 0.0242, 0.1667, 0.0046
0.9563, 7688.61, 0.0545, 0.1388, 0.1198, 0.1862, 0.0545
0.9717, 7812.62, 0.6849, 0.7159, 0.6989, 0.6249, 0.6849
0.9871, 7936.63, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
1.0026, 8060.64, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
Level and noise analysis (pixel levels: gamma-encoded and linear) for ROI 1 of 1 total
Dark pixel level  ,   72.8
Light pixel level ,  120.9
Dark level linear , 0.0814
Light level linear,  0.225

Slice orientation,Horiz (V-edge),(Profile)
Image WxH & Mpxls,6024,4020,24.216
lens_to_chart_distance_cm, 205
ROI,6.5% right of ctr
ROI WxH pixels,65,145
ROI boundary L T R B,3213,1976,3277,2120
Edge center,3244.20009,2049.00000, pixels from upper-right
Edge angle,4.101
Channel,Y
Linearization method,Input gamma value
Gamma,0.500
Chart contrast,4
Pixels per inch,0.00000
Pixels per mm,0.0000
um per pixel,0.000
MTF50 Cy/pxl, 0.029
MTF50 LW/PH,   232
MTF50 Cy/Pxl, 0.029
MTF50P Cy/pxl, 0.029
MTF50P LW/PH,   232
MTF50P Cy/Pxl, 0.029
MTF30 Cy/pxl, 0.038
MTF30 LW/PH,   305
MTF30 Cy/Pxl, 0.038
MTF30P Cy/pxl, 0.038
MTF30P LW/PH,   305
MTF30P Cy/Pxl, 0.038
MTF20 Cy/pxl, 0.043
MTF20 LW/PH,   342
MTF20 Cy/Pxl, 0.043
MTF20P Cy/pxl, 0.043
MTF20P LW/PH,   342
MTF20P Cy/Pxl, 0.043
MTF Area Pk Norml Cy/pxl, 0.039
MTF Area Pk Norml LW/PH,   314
MTF Area Pk Norml Cy/Pxl, 0.039
MTF at Nyquist, 0.027
MTF50 Red Cy/pxl, 0.029
MTF50 Red Cy/Pxl, 0.029
MTF50 Green Cy/pxl, 0.029
MTF50 Green Cy/Pxl, 0.029
MTF50 Blue Cy/pxl, 0.030
MTF50 Blue Cy/Pxl, 0.030
Undersharpening %,21.939
MTF50,0.0289 Cy/Pxl,Secondary readout 
Rise 10-90 pxls,16.850
Rise 10-80 pxls,14.319
Rise 10-70 pxls,12.080
Rise 20-80 pxls,12.265
Rise 20-70 pxls,10.026
Rises 10-90 per PH,238.5790
Rises 10-80 per PH,280.7547
Rises 10-70 per PH,332.7839
Rises 20-80 per PH,327.7749
Rises 20-70 per PH,400.9623
R1090 Red pxls, 16.60
R1090 Green pxls, 16.96
R1090 Blue pxls, 15.95
R1090 Lum pxls, 16.85
Sharpening radius,NaN
Overshoot %,2.541
Undershoot %,2.950
Dk & lt lvls,72.768, 120.8677
Lt/dk,1.661
Chromatic Aberration Area (pxls), 0.416
CA Crossing (pxls), 0.077
CA Crossing R-G (pixels), -0.001,Horiz (V-edge)
CA Crossing B-G (pixels),  0.077,Horiz (V-edge)
ESFR Calculation Setting,Imatest 22.1 (recommended)
ESFR Apodization Function Setting,Tukey (Alpha = 1.0)
ESFR Edge Fit Order,5
ESFR Non-Uniformity Correction Setting,0
ESFR Modified Apodization Setting,1

Exif data
File Modification Date/Time     , 2025:04:22 20:48:41+02:00
Image Width                     , 6024
Image Height                    , 4020
