Imatest,24.2.6, Master, SFR
File,potted plant_18.0 mm_6400ISO_+1EV_Dist1_OFF_Defocus2.tiff
Run date,07-May-2025 09:49:22,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results/pot+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0154,  123.86, 0.8493, 0.8518, 0.8457, 0.8760, 0.8493
0.0308,  247.71, 0.5165, 0.5767, 0.4934, 0.5739, 0.5165
0.0462,  371.57, 0.2064, 0.2899, 0.1757, 0.2837, 0.2064
0.0616,  495.43, 0.0553, 0.0351, 0.0732, 0.1293, 0.0553
0.0770,  619.29, 0.1069, 0.2256, 0.1139, 0.0769, 0.1069
0.0924,  743.14, 0.1153, 0.2738, 0.1041, 0.0142, 0.1153
0.1078,  867.00, 0.0231, 0.1766, 0.0901, 0.0734, 0.0231
0.1232,  990.86, 0.1262, 0.0714, 0.1651, 0.0792, 0.1262
0.1386, 1114.72, 0.0728, 0.1375, 0.0895, 0.0701, 0.0728
0.1541, 1238.57, 0.0183, 0.2693, 0.0834, 0.0588, 0.0183
0.1695, 1362.43, 0.0797, 0.3521, 0.0868, 0.0751, 0.0797
0.1849, 1486.29, 0.0774, 0.1208, 0.0846, 0.0192, 0.0774
0.2003, 1610.15, 0.0763, 0.2501, 0.0494, 0.0953, 0.0763
0.2157, 1734.00, 0.0365, 0.1077, 0.0676, 0.1824, 0.0365
0.2311, 1857.86, 0.1222, 0.3128, 0.0732, 0.2162, 0.1222
0.2465, 1981.72, 0.0830, 0.3346, 0.0209, 0.2679, 0.0830
0.2619, 2105.58, 0.0660, 0.2317, 0.0168, 0.2394, 0.0660
0.2773, 2229.43, 0.1386, 0.2761, 0.1337, 0.1886, 0.1386
0.2927, 2353.29, 0.2504, 0.2847, 0.2869, 0.0891, 0.2504
0.3081, 2477.15, 0.1908, 0.1528, 0.2295, 0.1364, 0.1908
0.3235, 2601.01, 0.0040, 0.0323, 0.0126, 0.0703, 0.0040
0.3389, 2724.86, 0.0381, 0.0498, 0.0821, 0.1434, 0.0381
0.3543, 2848.72, 0.0374, 0.1018, 0.0691, 0.1252, 0.0374
0.3697, 2972.58, 0.0361, 0.2039, 0.0734, 0.0426, 0.0361
0.3851, 3096.44, 0.0612, 0.1949, 0.0657, 0.0601, 0.0612
0.4005, 3220.29, 0.0823, 0.0249, 0.0949, 0.1474, 0.0823
0.4159, 3344.15, 0.0563, 0.0330, 0.0611, 0.1307, 0.0563
0.4313, 3468.01, 0.0692, 0.1422, 0.0540, 0.0411, 0.0692
0.4467, 3591.86, 0.0594, 0.1543, 0.0361, 0.0839, 0.0594
0.4622, 3715.72, 0.1380, 0.1917, 0.1385, 0.1561, 0.1380
0.4776, 3839.58, 0.1067, 0.1024, 0.1176, 0.0997, 0.1067
0.4930, 3963.44, 0.0600, 0.0725, 0.0605, 0.0304, 0.0600
0.5084, 4087.29, 0.0374, 0.0738, 0.0312, 0.0713, 0.0374
0.5238, 4211.15, 0.1099, 0.1860, 0.1024, 0.0486, 0.1099
0.5392, 4335.01, 0.1415, 0.1996, 0.1479, 0.0431, 0.1415
0.5546, 4458.87, 0.0995, 0.1463, 0.1017, 0.0662, 0.0995
0.5700, 4582.72, 0.1447, 0.1702, 0.1499, 0.1214, 0.1447
0.5854, 4706.58, 0.2928, 0.1798, 0.3307, 0.2883, 0.2928
0.6008, 4830.44, 0.3407, 0.2708, 0.4027, 0.1301, 0.3407
0.6162, 4954.30, 0.3388, 0.4007, 0.3516, 0.2020, 0.3388
0.6316, 5078.15, 0.2254, 0.2953, 0.2469, 0.0862, 0.2254
0.6470, 5202.01, 0.1729, 0.2167, 0.2619, 0.2239, 0.1729
0.6624, 5325.87, 0.1522, 0.1993, 0.2464, 0.1709, 0.1522
0.6778, 5449.73, 0.0835, 0.3319, 0.0160, 0.1210, 0.0835
0.6932, 5573.58, 0.3036, 0.8161, 0.1892, 0.1555, 0.3036
0.7086, 5697.44, 0.3374, 0.8581, 0.2154, 0.1950, 0.3374
0.7240, 5821.30, 0.3061, 0.3196, 0.3106, 0.3117, 0.3061
0.7394, 5945.16, 0.1344, 0.3766, 0.2979, 0.5577, 0.1344
0.7549, 6069.01, 0.1429, 0.9275, 0.1016, 0.4545, 0.1429
0.7703, 6192.87, 0.0617, 1.1015, 0.3077, 0.0409, 0.0617
0.7857, 6316.73, 0.2290, 1.5386, 0.2912, 0.2844, 0.2290
0.8011, 6440.59, 0.1888, 1.1416, 0.1249, 0.1808, 0.1888
0.8165, 6564.44, 0.3385, 0.7876, 0.4560, 0.4472, 0.3385
0.8319, 6688.30, 0.2137, 0.8175, 0.3258, 0.8865, 0.2137
0.8473, 6812.16, 0.3472, 0.6085, 0.5893, 0.5347, 0.3472
0.8627, 6936.01, 0.3420, 1.5818, 0.5951, 0.2162, 0.3420
0.8781, 7059.87, 0.2910, 1.2420, 0.1680, 0.2889, 0.2910
0.8935, 7183.73, 0.3668, 1.2525, 0.1683, 0.6811, 0.3668
0.9089, 7307.59, 0.5318, 1.9348, 0.6510, 0.5481, 0.5318
0.9243, 7431.44, 0.4979, 1.6075, 0.7062, 0.6417, 0.4979
0.9397, 7555.30, 0.3437, 1.4139, 0.8728, 1.4167, 0.3437
0.9551, 7679.16, 0.4011, 1.7462, 1.1467, 0.8912, 0.4011
0.9705, 7803.02, 0.1532, 1.4894, 0.2463, 1.1907, 0.1532
0.9859, 7926.87, 0.6986, 0.4918, 1.1199, 1.8012, 0.6986
1.0013, 8050.73, 0.4267, 1.0116, 0.3340, 1.7900, 0.4267
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
Pixels per mm,0.0000
um per pixel,0.000
MTF50 Cy/pxl, 0.032
MTF50 LW/PH,   254
MTF50 Cy/Pxl, 0.032
MTF50P Cy/pxl, 0.032
MTF50P LW/PH,   254
MTF50P Cy/Pxl, 0.032
MTF30 Cy/pxl, 0.042
MTF30 LW/PH,   334
MTF30 Cy/Pxl, 0.042
MTF30P Cy/pxl, 0.042
MTF30P LW/PH,   334
MTF30P Cy/Pxl, 0.042
MTF20 Cy/pxl, 0.047
MTF20 LW/PH,   377
MTF20 Cy/Pxl, 0.047
MTF20P Cy/pxl, 0.047
MTF20P LW/PH,   377
MTF20P Cy/Pxl, 0.047
MTF Area Pk Norml Cy/pxl, 0.069
MTF Area Pk Norml LW/PH,   555
MTF Area Pk Norml Cy/Pxl, 0.069
MTF at Nyquist, 0.050
MTF50 Red Cy/pxl, 0.035
MTF50 Red Cy/Pxl, 0.035
MTF50 Green Cy/pxl, 0.031
MTF50 Green Cy/Pxl, 0.031
MTF50 Blue Cy/pxl, 0.035
MTF50 Blue Cy/Pxl, 0.035
Undersharpening %,22.791
MTF50,0.0316 Cy/Pxl,Secondary readout 
Rise 10-90 pxls,16.188
Rise 10-80 pxls,13.420
Rise 10-70 pxls,11.322
Rise 20-80 pxls,10.948
Rise 20-70 pxls,8.850
Rises 10-90 per PH,248.3294
Rises 10-80 per PH,299.5578
Rises 10-70 per PH,355.0758
Rises 20-80 per PH,367.1858
Rises 20-70 per PH,454.2433
R1090 Red pxls, 14.16
R1090 Green pxls, 16.67
R1090 Blue pxls, 14.07
R1090 Lum pxls, 16.19
Sharpening radius,NaN
Overshoot %,5.802
Undershoot %,5.138
Dk & lt lvls,74.605, 122.4397
Lt/dk,1.641
Chromatic Aberration Area (pxls), 0.993
CA Crossing (pxls), 0.511
CA Crossing R-G (pixels), -0.151,Horiz (V-edge)
CA Crossing B-G (pixels),  0.373,Horiz (V-edge)
ESFR Calculation Setting,Imatest 22.1 (recommended)
ESFR Apodization Function Setting,Tukey (Alpha = 1.0)
ESFR Edge Fit Order,5
ESFR Non-Uniformity Correction Setting,0
ESFR Modified Apodization Setting,1

Exif data
File Modification Date/Time     , 2025:04:22 20:43:42+02:00
Image Width                     , 6024
Image Height                    , 4020
