Info Capacity C_max Min Pt Wy,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
SNRi 2x8 pixels Min Pt Wy,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Edge location sigma 2x8 Min Pt Wy,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00

MTF50 (Cy/Pxl) Mean Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
R1090 (pxl) Mean Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
CA (pxl) Mean Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF50 (LW/PH) Mean Cor,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0
R1090 (/PH) Mean Cor,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0
Peak MTF Mean Cor,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
MTF50P (Cy/Pxl) Mean Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF50P (LW/PH) Mean Cor,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0
MTF20 (Cy/Pxl) Mean Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF20 (LW/PH) Mean Cor,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0
LSF PW50 (pxl) Mean Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
CA (area %) Mean Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (crossing %) Mean Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (R-G %) Mean Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (B-G %) Mean Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Mean Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF Area PkNorm (Cy/Pxl) Mean Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
s1-MTF50. Mean Cor,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
Shannon capacity Mean Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Mean Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_max Mean Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
SNRi 2x8 pixels Mean Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Edge location sigma 2x8 Mean Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00

MTF50 (Cy/Pxl) Min Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
R1090 (pxl) Max Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
CA (pxl) Max Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF50 (LW/PH) Min Cor,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0
R1090 (/PH) Max Cor,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0
Peak MTF Max Cor,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
MTF50P (Cy/Pxl) Min Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF50P (LW/PH) Min Cor,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0
MTF20 (Cy/Pxl) Min Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF20 (LW/PH) Min Cor,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0
LSF PW50 (pxl) Max Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
CA (area %) Max Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (crossing %) Max Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (R-G %) Max Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (B-G %) Max Cor,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Max Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF Area PkNorm (Cy/Pxl) Min Cor,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
s1-MTF50. Min Cor,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
Shannon capacity Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_max Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
SNRi 2x8 pixels Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Edge location sigma 2x8 Min Cor,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00

MTF50 (Cy/Pxl) Wtd mean,  0.0161,  0.0372,  0.0236,  0.0090,  0.0178,  0.0584
R1090 (pxl) Wtd mean, 11.3612,  8.0702, 11.5814, 47.6854, 43.5871,  1.6503
CA (pxl) Wtd mean,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
MTF50 (LW/PH) Wtd mean,    129.4,    299.3,    189.5,     72.2,    143.3,    469.2
R1090 (/PH) Wtd mean,    353.8,    498.1,    347.1,     84.3,     92.2,   2435.9
Peak MTF Wtd mean,   3.436,   1.966,   3.819,   3.047,   3.387,   2.278
MTF50P (Cy/Pxl) Wtd mean,  0.3211,  0.2243,  0.4783,  0.3678,  0.2893,  0.3869
MTF50P (LW/PH) Wtd mean,   2581.8,   1803.2,   3845.6,   2956.8,   2326.2,   3110.5
MTF20 (Cy/Pxl) Wtd mean,  0.0249,  0.0958,  0.6104,  0.0363,  0.0519,  0.5376
MTF20 (LW/PH) Wtd mean,    200.1,    770.2,   4907.8,    292.0,    417.2,   4322.3
LSF PW50 (pxl) Wtd mean,  0.3592,  0.2732,  0.5031,  0.2639,  0.3429,  0.3431
CA (area %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (crossing %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (R-G %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
CA (B-G %) Wtd mean,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MTF50C (Cy/Pxl) Wtd mean,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN
MTF Area PkNorm (Cy/Pxl) Wtd mean,  0.1875,  0.2243,  0.1731,  0.2022,  0.1964,  0.2548
s1-MTF50. Wtd mean,     0.01610,     0.03722,     0.02357,         NaN,     0.01782,     0.05836
Shannon capacity Wtd mean,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
Info Capacity C_4 Wtd mean,  0.09,  0.02,  0.12,  0.05,  0.04,  0.07
Info Capacity C_max Wtd mean,  2.01,  1.31,  1.86,  1.93,  2.13,  1.63
SNRi 2x8 pixels Wtd mean,  5.45, -1.86,  5.18,  4.06,  1.54,  5.04
Edge location sigma 2x8 Wtd mean,  2.64,  5.27,  2.16,  2.63,  4.22,  2.50
