Imatest,24.2.6, Master, SFR
File,potted plant_18.0 mm_25600ISO_+1EV_Dist1_OFF_Defocus2.tiff
Run date,07-May-2025 09:49:22,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results/pot+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0154,  123.74, 0.8754, 0.8156, 0.8919, 0.8772, 0.8754
0.0308,  247.48, 0.5589, 0.5640, 0.5576, 0.6039, 0.5589
0.0462,  371.22, 0.2498, 0.5173, 0.1787, 0.3301, 0.2498
0.0616,  494.96, 0.0863, 0.2982, 0.0346, 0.1178, 0.0863
0.0770,  618.70, 0.0356, 0.2018, 0.0815, 0.1996, 0.0356
0.0923,  742.45, 0.0986, 0.1477, 0.1074, 0.2614, 0.0986
0.1077,  866.19, 0.0291, 0.4049, 0.0741, 0.1002, 0.0291
0.1231,  989.93, 0.1319, 0.5374, 0.2898, 0.0922, 0.1319
0.1385, 1113.67, 0.3041, 0.8902, 0.4523, 0.1809, 0.3041
0.1539, 1237.41, 0.3348, 0.9110, 0.3553, 0.2096, 0.3348
0.1693, 1361.15, 0.1797, 0.6971, 0.1611, 0.2757, 0.1797
0.1847, 1484.89, 0.1781, 0.4506, 0.2740, 0.2598, 0.1781
0.2001, 1608.63, 0.0806, 0.1462, 0.1501, 0.0430, 0.0806
0.2155, 1732.37, 0.0976, 0.1086, 0.1586, 0.0365, 0.0976
0.2309, 1856.11, 0.1032, 0.2278, 0.0955, 0.1306, 0.1032
0.2463, 1979.85, 0.1098, 0.2515, 0.1056, 0.1703, 0.1098
0.2616, 2103.60, 0.1218, 0.0201, 0.1611, 0.2097, 0.1218
0.2770, 2227.34, 0.1364, 0.2572, 0.1246, 0.1578, 0.1364
0.2924, 2351.08, 0.3813, 0.2985, 0.4279, 0.2239, 0.3813
0.3078, 2474.82, 0.2417, 0.1085, 0.2956, 0.1864, 0.2417
0.3232, 2598.56, 0.3038, 0.3204, 0.3315, 0.1774, 0.3038
0.3386, 2722.30, 0.4273, 0.5388, 0.4378, 0.2188, 0.4273
0.3540, 2846.04, 0.1434, 0.2542, 0.1733, 0.3452, 0.1434
0.3694, 2969.78, 0.1468, 0.0774, 0.1738, 0.1702, 0.1468
0.3848, 3093.52, 0.2450, 0.2781, 0.2440, 0.2347, 0.2450
0.4002, 3217.26, 0.2110, 0.2478, 0.1924, 0.3481, 0.2110
0.4155, 3341.00, 0.1456, 0.1461, 0.1475, 0.1950, 0.1456
0.4309, 3464.75, 0.3764, 0.4657, 0.3519, 0.3895, 0.3764
0.4463, 3588.49, 0.2252, 0.3596, 0.2096, 0.4056, 0.2252
0.4617, 3712.23, 0.4341, 0.2370, 0.4947, 0.5169, 0.4341
0.4771, 3835.97, 0.3458, 0.4234, 0.3224, 0.5057, 0.3458
0.4925, 3959.71, 0.2620, 0.5079, 0.2105, 0.3046, 0.2620
0.5079, 4083.45, 0.4839, 0.6311, 0.4699, 0.3667, 0.4839
0.5233, 4207.19, 0.5521, 0.6984, 0.5260, 0.4475, 0.5521
0.5387, 4330.93, 0.7372, 0.8256, 0.7309, 0.6103, 0.7372
0.5541, 4454.67, 0.5429, 0.6511, 0.5313, 0.5754, 0.5429
0.5695, 4578.41, 0.3462, 0.4128, 0.3234, 0.5629, 0.3462
0.5848, 4702.15, 0.3364, 0.2551, 0.3445, 0.5379, 0.3364
0.6002, 4825.90, 0.1522, 0.1795, 0.1859, 0.2228, 0.1522
0.6156, 4949.64, 0.3258, 0.6542, 0.3128, 0.2103, 0.3258
0.6310, 5073.38, 0.1854, 0.5635, 0.2536, 0.2742, 0.1854
0.6464, 5197.12, 0.2509, 0.3241, 0.3055, 0.3223, 0.2509
0.6618, 5320.86, 0.4761, 0.5831, 0.4661, 0.3133, 0.4761
0.6772, 5444.60, 0.4725, 0.2966, 0.5340, 0.3269, 0.4725
0.6926, 5568.34, 0.0356, 0.3741, 0.0737, 0.1374, 0.0356
0.7080, 5692.08, 0.5823, 1.0525, 0.4764, 0.4274, 0.5823
0.7234, 5815.82, 0.8502, 1.2029, 0.9699, 0.3153, 0.8502
0.7388, 5939.56, 0.7849, 0.8458, 1.0262, 1.0463, 0.7849
0.7541, 6063.30, 0.4936, 0.6014, 0.6305, 1.4784, 0.4936
0.7695, 6187.05, 0.2016, 0.6187, 0.0895, 1.2412, 0.2016
0.7849, 6310.79, 0.6876, 0.5881, 0.9127, 0.4810, 0.6876
0.8003, 6434.53, 0.5208, 1.7396, 0.6780, 0.9579, 0.5208
0.8157, 6558.27, 0.4538, 1.7421, 0.6744, 1.7615, 0.4538
0.8311, 6682.01, 0.3452, 1.7660, 0.4084, 2.0000, 0.3452
0.8465, 6805.75, 0.6710, 2.0000, 0.6514, 0.7857, 0.6710
0.8619, 6929.49, 1.0550, 2.0000, 1.0615, 0.7827, 1.0550
0.8773, 7053.23, 1.1419, 1.0311, 1.4158, 1.3113, 1.1419
0.8927, 7176.97, 0.7892, 2.0000, 0.8021, 1.4417, 0.7892
0.9080, 7300.71, 1.1715, 2.0000, 1.1054, 2.0000, 1.1715
0.9234, 7424.45, 1.0226, 2.0000, 1.1553, 1.4873, 1.0226
0.9388, 7548.20, 0.5247, 2.0000, 1.2219, 2.0000, 0.5247
0.9542, 7671.94, 1.0984, 2.0000, 1.7752, 1.5232, 1.0984
0.9696, 7795.68, 1.2266, 2.0000, 2.0000, 2.0000, 1.2266
0.9850, 7919.42, 0.2130, 2.0000, 0.8760, 2.0000, 0.2130
1.0004, 8043.16, 1.7437, 2.0000, 1.6651, 2.0000, 1.7437
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
ROI,6.5% right of ctr
ROI WxH pixels,65,145
ROI boundary L T R B,3213,1977,3277,2121
Edge center,3243.67060,2050.00000, pixels from upper-right
Edge angle,1.606
Channel,Y
Linearization method,Input gamma value
Gamma,0.500
Chart contrast,4
Pixels per inch,0.00000
Pixels per mm,0.0000
um per pixel,0.000
MTF50 Cy/pxl, 0.034
MTF50 LW/PH,   271
MTF50 Cy/Pxl, 0.034
MTF50P Cy/pxl, 0.034
MTF50P LW/PH,   271
MTF50P Cy/Pxl, 0.034
MTF30 Cy/pxl, 0.044
MTF30 LW/PH,   351
MTF30 Cy/Pxl, 0.044
MTF30P Cy/pxl, 0.044
MTF30P LW/PH,   351
MTF30P Cy/Pxl, 0.044
MTF20 Cy/pxl, 0.051
MTF20 LW/PH,   409
MTF20 Cy/Pxl, 0.051
MTF20P Cy/pxl, 0.051
MTF20P LW/PH,   409
MTF20P Cy/Pxl, 0.051
MTF Area Pk Norml Cy/pxl, 0.128
MTF Area Pk Norml LW/PH,  1032
MTF Area Pk Norml Cy/Pxl, 0.128
MTF at Nyquist, 0.370
MTF50 Red Cy/pxl, 0.047
MTF50 Red Cy/Pxl, 0.047
MTF50 Green Cy/pxl, 0.033
MTF50 Green Cy/Pxl, 0.033
MTF50 Blue Cy/pxl, 0.037
MTF50 Blue Cy/Pxl, 0.037
Undersharpening %,22.408
MTF50,0.0337 Cy/Pxl,Secondary readout 
Rise 10-90 pxls,14.198
Rise 10-80 pxls,12.437
Rise 10-70 pxls,10.394
Rise 20-80 pxls,11.245
Rise 20-70 pxls,9.203
Rises 10-90 per PH,283.1430
Rises 10-80 per PH,323.2318
Rises 10-70 per PH,386.7433
Rises 20-80 per PH,357.4800
Rises 20-70 per PH,436.8150
R1090 Red pxls, 10.56
R1090 Green pxls, 14.20
R1090 Blue pxls, 12.34
R1090 Lum pxls, 14.20
Sharpening radius,NaN
Overshoot %,8.188
Undershoot %,8.191
Dk & lt lvls,72.448, 120.5549
Lt/dk,1.664
Chromatic Aberration Area (pxls), 0.636
CA Crossing (pxls), 3.005
CA Crossing R-G (pixels),  3.064,Horiz (V-edge)
CA Crossing B-G (pixels),  0.474,Horiz (V-edge)
ESFR Calculation Setting,Imatest 22.1 (recommended)
ESFR Apodization Function Setting,Tukey (Alpha = 1.0)
ESFR Edge Fit Order,5
ESFR Non-Uniformity Correction Setting,0
ESFR Modified Apodization Setting,1

Exif data
File Modification Date/Time     , 2025:04:22 20:46:24+02:00
Image Width                     , 6024
Image Height                    , 4020
