Imatest,24.2.6, Master, SFR
File,potted plant_18.0 mm_25600ISO_+1EV_Dist1_ON_Defocus2.tiff
Run date,07-May-2025 09:49:22,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results/pot+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0154,  123.89, 0.8758, 0.8514, 0.8798, 0.9050, 0.8758
0.0308,  247.78, 0.5711, 0.5216, 0.5775, 0.6453, 0.5711
0.0462,  371.67, 0.2075, 0.1972, 0.2087, 0.3678, 0.2075
0.0616,  495.56, 0.1129, 0.0293, 0.1950, 0.4368, 0.1129
0.0770,  619.45, 0.0781, 0.1273, 0.1381, 0.5459, 0.0781
0.0925,  743.35, 0.1207, 0.2783, 0.1185, 0.4013, 0.1207
0.1079,  867.24, 0.2099, 0.3823, 0.2533, 0.2641, 0.2099
0.1233,  991.13, 0.0779, 0.2831, 0.1593, 0.4106, 0.0779
0.1387, 1115.02, 0.1202, 0.1435, 0.1554, 0.1900, 0.1202
0.1541, 1238.91, 0.1327, 0.2845, 0.2660, 0.1055, 0.1327
0.1695, 1362.80, 0.2117, 0.4126, 0.2826, 0.2824, 0.2117
0.1849, 1486.69, 0.1875, 0.1705, 0.2428, 0.3589, 0.1875
0.2003, 1610.58, 0.0695, 0.1031, 0.0842, 0.2215, 0.0695
0.2157, 1734.47, 0.2685, 0.0588, 0.3630, 0.1897, 0.2685
0.2311, 1858.36, 0.2846, 0.3137, 0.3870, 0.3269, 0.2846
0.2465, 1982.25, 0.2427, 0.4908, 0.2538, 0.2595, 0.2427
0.2620, 2106.14, 0.2767, 0.3014, 0.2769, 0.3633, 0.2767
0.2774, 2230.04, 0.3050, 0.2009, 0.4082, 0.4660, 0.3050
0.2928, 2353.93, 0.2904, 0.1149, 0.3824, 0.1440, 0.2904
0.3082, 2477.82, 0.3024, 0.2619, 0.3394, 0.1134, 0.3024
0.3236, 2601.71, 0.2971, 0.2797, 0.3249, 0.1159, 0.2971
0.3390, 2725.60, 0.2060, 0.3712, 0.1743, 0.2440, 0.2060
0.3544, 2849.49, 0.1242, 0.1156, 0.1445, 0.1326, 0.1242
0.3698, 2973.38, 0.3689, 0.3413, 0.3800, 0.4411, 0.3689
0.3852, 3097.27, 0.2230, 0.2114, 0.2211, 0.5029, 0.2230
0.4006, 3221.16, 0.2428, 0.2912, 0.2163, 0.4528, 0.2428
0.4161, 3345.05, 0.0886, 0.1557, 0.0930, 0.1910, 0.0886
0.4315, 3468.94, 0.4050, 0.4286, 0.3953, 0.4541, 0.4050
0.4469, 3592.84, 0.2962, 0.1711, 0.3026, 0.6112, 0.2962
0.4623, 3716.73, 0.1706, 0.1400, 0.1520, 0.4987, 0.1706
0.4777, 3840.62, 0.4325, 0.5008, 0.4316, 0.4128, 0.4325
0.4931, 3964.51, 0.1824, 0.2327, 0.1771, 0.1810, 0.1824
0.5085, 4088.40, 0.6610, 0.7622, 0.6576, 0.4247, 0.6610
0.5239, 4212.29, 0.9095, 1.0015, 0.9301, 0.4321, 0.9095
0.5393, 4336.18, 0.4733, 0.6173, 0.4643, 0.2056, 0.4733
0.5547, 4460.07, 0.0661, 0.3666, 0.0493, 0.2610, 0.0661
0.5701, 4583.96, 0.2171, 0.1125, 0.2566, 0.3219, 0.2171
0.5856, 4707.85, 0.3360, 0.3670, 0.3627, 0.0870, 0.3360
0.6010, 4831.74, 0.0423, 0.2252, 0.0359, 0.5499, 0.0423
0.6164, 4955.63, 0.3405, 0.2601, 0.3688, 0.6083, 0.3405
0.6318, 5079.53, 0.1812, 0.3471, 0.1982, 0.2244, 0.1812
0.6472, 5203.42, 0.3279, 0.2522, 0.3891, 0.2211, 0.3279
0.6626, 5327.31, 0.5229, 0.6517, 0.5309, 0.2438, 0.5229
0.6780, 5451.20, 0.8618, 0.8697, 0.8816, 0.6501, 0.8618
0.6934, 5575.09, 0.5496, 0.5567, 0.5704, 0.5467, 0.5496
0.7088, 5698.98, 0.6200, 0.3997, 0.7385, 0.6395, 0.6200
0.7242, 5822.87, 0.4259, 0.4300, 0.4357, 0.8422, 0.4259
0.7396, 5946.76, 0.5126, 0.9342, 0.4594, 0.9520, 0.5126
0.7551, 6070.65, 0.5458, 0.9619, 0.7695, 0.7564, 0.5458
0.7705, 6194.54, 0.1426, 1.0273, 0.4170, 0.2662, 0.1426
0.7859, 6318.43, 0.3206, 1.3385, 0.3288, 0.8162, 0.3206
0.8013, 6442.32, 0.3405, 1.2696, 0.2427, 0.5142, 0.3405
0.8167, 6566.22, 0.7841, 0.5312, 1.1001, 0.5400, 0.7841
0.8321, 6690.11, 0.9244, 1.0224, 0.9696, 1.0915, 0.9244
0.8475, 6814.00, 0.5436, 1.0262, 0.5977, 1.8088, 0.5436
0.8629, 6937.89, 0.8628, 2.0000, 0.5509, 1.1578, 0.8628
0.8783, 7061.78, 0.7130, 2.0000, 0.7259, 1.6574, 0.7130
0.8937, 7185.67, 1.1231, 2.0000, 2.0000, 1.0460, 1.1231
0.9091, 7309.56, 1.1881, 2.0000, 2.0000, 1.7037, 1.1881
0.9246, 7433.45, 1.0186, 2.0000, 2.0000, 2.0000, 1.0186
0.9400, 7557.34, 0.8978, 2.0000, 1.5753, 2.0000, 0.8978
0.9554, 7681.23, 0.8470, 2.0000, 0.3840, 0.5348, 0.8470
0.9708, 7805.12, 1.1291, 2.0000, 1.1952, 2.0000, 1.1291
0.9862, 7929.02, 1.0886, 1.5880, 1.0913, 2.0000, 1.0886
1.0016, 8052.91, 0.1108, 2.0000, 0.8028, 2.0000, 0.1108
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
MTF30 Cy/Pxl, 0.042
MTF30P Cy/pxl, 0.042
MTF30P LW/PH,   340
MTF30P Cy/Pxl, 0.042
MTF20 Cy/pxl, 0.047
MTF20 LW/PH,   382
MTF20 Cy/Pxl, 0.047
MTF20P Cy/pxl, 0.047
MTF20P LW/PH,   382
MTF20P Cy/Pxl, 0.047
MTF Area Pk Norml Cy/pxl, 0.136
MTF Area Pk Norml LW/PH,  1092
MTF Area Pk Norml Cy/Pxl, 0.136
MTF at Nyquist, 0.397
MTF50 Red Cy/pxl, 0.032
MTF50 Red Cy/Pxl, 0.032
MTF50 Green Cy/pxl, 0.034
MTF50 Green Cy/Pxl, 0.034
MTF50 Blue Cy/pxl, 0.039
MTF50 Blue Cy/Pxl, 0.039
Undersharpening %,22.088
MTF50,0.0338 Cy/Pxl,Secondary readout 
Rise 10-90 pxls,14.887
Rise 10-80 pxls,12.185
Rise 10-70 pxls,10.808
Rise 20-80 pxls,9.878
Rise 20-70 pxls,8.500
Rises 10-90 per PH,270.0390
Rises 10-80 per PH,329.9098
Rises 10-70 per PH,371.9495
Rises 20-80 per PH,406.9807
Rises 20-70 per PH,472.9197
R1090 Red pxls, 11.11
R1090 Green pxls, 15.49
R1090 Blue pxls, 14.72
R1090 Lum pxls, 14.89
Sharpening radius,NaN
Overshoot %,6.635
Undershoot %,8.172
Dk & lt lvls,72.258, 121.1835
Lt/dk,1.677
Chromatic Aberration Area (pxls), 3.388
CA Crossing (pxls), 2.380
CA Crossing R-G (pixels),  2.440,Horiz (V-edge)
CA Crossing B-G (pixels),  0.256,Horiz (V-edge)
ESFR Calculation Setting,Imatest 22.1 (recommended)
ESFR Apodization Function Setting,Tukey (Alpha = 1.0)
ESFR Edge Fit Order,5
ESFR Non-Uniformity Correction Setting,0
ESFR Modified Apodization Setting,1

Exif data
File Modification Date/Time     , 2025:04:22 20:43:32+02:00
Image Width                     , 6024
Image Height                    , 4020
