Imatest,24.2.6, Master, SFR
File,sports ball_18.0 mm_1600ISO_+1EV_Dist1_ON_Defocus1.tiff
Run date,07-May-2025 09:55:15,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+18/Results/ball+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000,    0.00, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0154,  124.04, 0.9430, 0.9741, 0.9335, 0.9502, 0.9430
0.0309,  248.07, 0.7545, 0.8156, 0.7338, 0.7893, 0.7545
0.0463,  372.11, 0.4899, 0.5249, 0.4746, 0.5513, 0.4899
0.0617,  496.14, 0.2686, 0.2766, 0.2637, 0.3026, 0.2686
0.0771,  620.18, 0.0968, 0.1152, 0.0948, 0.1617, 0.0968
0.0926,  744.21, 0.0357, 0.0865, 0.0634, 0.1323, 0.0357
0.1080,  868.25, 0.0882, 0.0716, 0.1369, 0.0969, 0.0882
0.1234,  992.28, 0.0910, 0.0696, 0.1089, 0.0483, 0.0910
0.1388, 1116.32, 0.0696, 0.1432, 0.0540, 0.0798, 0.0696
0.1543, 1240.35, 0.0096, 0.0175, 0.0140, 0.1344, 0.0096
0.1697, 1364.39, 0.0147, 0.0926, 0.0424, 0.0999, 0.0147
0.1851, 1488.43, 0.0176, 0.0990, 0.0448, 0.0608, 0.0176
0.2006, 1612.46, 0.0109, 0.0992, 0.0378, 0.0694, 0.0109
0.2160, 1736.50, 0.0261, 0.1226, 0.0539, 0.0122, 0.0261
0.2314, 1860.53, 0.0744, 0.1367, 0.0947, 0.0529, 0.0744
0.2468, 1984.57, 0.0616, 0.1314, 0.0596, 0.0453, 0.0616
0.2623, 2108.60, 0.0162, 0.0514, 0.0373, 0.0323, 0.0162
0.2777, 2232.64, 0.0572, 0.0525, 0.0647, 0.0253, 0.0572
0.2931, 2356.67, 0.0762, 0.1169, 0.0681, 0.0549, 0.0762
0.3085, 2480.71, 0.0264, 0.0916, 0.0175, 0.0656, 0.0264
0.3240, 2604.75, 0.0400, 0.0805, 0.0319, 0.0914, 0.0400
0.3394, 2728.78, 0.0210, 0.0261, 0.0290, 0.0476, 0.0210
0.3548, 2852.82, 0.0782, 0.0955, 0.0831, 0.0489, 0.0782
0.3703, 2976.85, 0.0938, 0.1310, 0.0916, 0.0755, 0.0938
0.3857, 3100.89, 0.0454, 0.0810, 0.0415, 0.0178, 0.0454
0.4011, 3224.92, 0.0682, 0.0400, 0.0817, 0.0607, 0.0682
0.4165, 3348.96, 0.0985, 0.0880, 0.1085, 0.0563, 0.0985
0.4320, 3472.99, 0.0866, 0.0885, 0.0865, 0.0890, 0.0866
0.4474, 3597.03, 0.0626, 0.0950, 0.0552, 0.0598, 0.0626
0.4628, 3721.06, 0.0617, 0.0743, 0.0585, 0.0905, 0.0617
0.4782, 3845.10, 0.0577, 0.0519, 0.0615, 0.1205, 0.0577
0.4937, 3969.14, 0.1354, 0.1460, 0.1300, 0.1762, 0.1354
0.5091, 4093.17, 0.1637, 0.1128, 0.1726, 0.2200, 0.1637
0.5245, 4217.21, 0.0748, 0.0138, 0.0872, 0.1309, 0.0748
0.5400, 4341.24, 0.0557, 0.0802, 0.0541, 0.0086, 0.0557
0.5554, 4465.28, 0.0727, 0.0419, 0.0847, 0.0478, 0.0727
0.5708, 4589.31, 0.0106, 0.0101, 0.0139, 0.0317, 0.0106
0.5862, 4713.35, 0.0069, 0.0588, 0.0279, 0.0739, 0.0069
0.6017, 4837.38, 0.0347, 0.0554, 0.0701, 0.0786, 0.0347
0.6171, 4961.42, 0.0945, 0.0966, 0.1194, 0.0304, 0.0945
0.6325, 5085.46, 0.1174, 0.1836, 0.1164, 0.0842, 0.1174
0.6479, 5209.49, 0.1252, 0.2562, 0.1048, 0.0878, 0.1252
0.6634, 5333.53, 0.1099, 0.2340, 0.0859, 0.1802, 0.1099
0.6788, 5457.56, 0.0644, 0.1396, 0.0573, 0.2317, 0.0644
0.6942, 5581.60, 0.0091, 0.0311, 0.0273, 0.2104, 0.0091
0.7097, 5705.63, 0.0350, 0.1267, 0.0282, 0.1570, 0.0350
0.7251, 5829.67, 0.1076, 0.3076, 0.0832, 0.1591, 0.1076
0.7405, 5953.70, 0.1323, 0.2952, 0.1252, 0.2273, 0.1323
0.7559, 6077.74, 0.1503, 0.1042, 0.2029, 0.2316, 0.1503
0.7714, 6201.77, 0.0565, 0.1473, 0.1354, 0.2969, 0.0565
0.7868, 6325.81, 0.1506, 0.3331, 0.1419, 0.3785, 0.1506
0.8022, 6449.85, 0.2406, 0.2904, 0.3306, 0.2536, 0.2406
0.8176, 6573.88, 0.1641, 0.4998, 0.2719, 0.0829, 0.1641
0.8331, 6697.92, 0.2753, 0.7511, 0.2956, 0.0829, 0.2753
0.8485, 6821.95, 0.2710, 0.7906, 0.2128, 0.2458, 0.2710
0.8639, 6945.99, 0.1159, 0.7861, 0.1943, 0.3187, 0.1159
0.8794, 7070.02, 0.3534, 0.9367, 0.5064, 0.1488, 0.3534
0.8948, 7194.06, 0.3261, 1.0562, 0.2756, 0.2710, 0.3261
0.9102, 7318.09, 0.1275, 0.6200, 0.2723, 0.2447, 0.1275
0.9256, 7442.13, 0.2750, 0.1500, 0.3984, 0.0468, 0.2750
0.9411, 7566.17, 0.1658, 0.2645, 0.1557, 0.1497, 0.1658
0.9565, 7690.20, 0.6886, 1.0381, 0.5939, 0.6849, 0.6886
0.9719, 7814.24, 1.0277, 1.4841, 0.9874, 1.0117, 1.0277
0.9873, 7938.27, 0.9606, 0.6551, 1.1737, 0.9799, 0.9606
1.0028, 8062.31, 0.9527, 0.8342, 0.9941, 1.2708, 0.9527
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
MTF50 Red Cy/Pxl, 0.048
MTF50 Green Cy/pxl, 0.045
MTF50 Green Cy/Pxl, 0.045
MTF50 Blue Cy/pxl, 0.049
MTF50 Blue Cy/Pxl, 0.049
Undersharpening %,20.351
MTF50,0.0457 Cy/Pxl,Secondary readout 
Rise 10-90 pxls,10.712
Rise 10-80 pxls,9.122
Rise 10-70 pxls,7.828
Rise 20-80 pxls,7.368
Rise 20-70 pxls,6.074
Rises 10-90 per PH,375.2743
Rises 10-80 per PH,440.6976
Rises 10-70 per PH,513.5664
Rises 20-80 per PH,545.6147
Rises 20-70 per PH,661.8865
R1090 Red pxls, 10.65
R1090 Green pxls, 10.70
R1090 Blue pxls,  9.89
R1090 Lum pxls, 10.71
Sharpening radius,NaN
Overshoot %,3.345
Undershoot %,3.926
Dk & lt lvls,73.261, 122.5053
Lt/dk,1.672
Chromatic Aberration Area (pxls), 0.138
CA Crossing (pxls), 0.159
CA Crossing R-G (pixels), -0.003,Horiz (V-edge)
CA Crossing B-G (pixels),  0.160,Horiz (V-edge)
ESFR Calculation Setting,Imatest 22.1 (recommended)
ESFR Apodization Function Setting,Tukey (Alpha = 1.0)
ESFR Edge Fit Order,5
ESFR Non-Uniformity Correction Setting,0
ESFR Modified Apodization Setting,1

Exif data
File Modification Date/Time     , 2025:04:22 20:43:31+02:00
Image Width                     , 6024
Image Height                    , 4020
